9,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,Database Administrator
9,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,Database Administrator
9,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,Database Administrator
9,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Database Administrator
9,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,Database Administrator
9,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,Database Administrator
9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Database Administrator
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,Database Administrator
9,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,Database Administrator
9,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,Database Administrator
9,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,Database Administrator
9,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,Database Administrator
9,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,Database Administrator
